ObjektNr;BaustKanton;Kurzbeschreibung;BauartCode;Baubeginn;Bauende;GesuchVom;BewilligtAm;BaukostenVon;BaukostenBis;AnzGeb;AnzWhg;AnzEtagen;AnzUG;AnzPP;CRBCode01;CRBCode02;CRBCode03;CRBCode04;CRBCode05;CRBCode06;CRBCode07;CRBCode08;CRBCode09;CRBCode10
99895300;BE;Umbau Dachgeschoss bei Mehrfamilienhaus und Anbau eines Liftes          ;2; ; ;13.07.2006;04.01.2007;0.15;0.15;1;0;0;0;0;12;;;;;;;;;
99910917;BE;Neubau Erschliessungsstrasse mit Werkleitungen und einem Gehweg;1;Mrz 07;Dez 07;12.10.2006;10.01.2007;0.4;0.5;0;0;0;0;0;211;311;321;323;;;;;;
99916362;BE;Neubau/Wiederaufbau eines Vereinslokals                    ;1; ; ;16.11.2006;25.01.2007;0.2;0.2;1;0;1;0;0;116;;;;;;;;;
99916361;BE;Abbruch eines Einfamilienhauses und einer Garage;5;Mrz 07; ;13.11.2006;09.01.2007;0.05;0.05;1;1;0;0;0;14;139;;;;;;;;
99916359;BE;Neubau eines Einfamilienhauses mit Garage;1;Mrz 07;Okt 07;13.11.2006;09.01.2007;1.2;1.2;1;1;2;1;0;14;139;;;;;;;;
99916068;BE;Neubau Hauskehrichtsammelstelle                                         ;1;Apr 07;Mai 07;08.11.2006;04.01.2007;0.1;0.1;0;0;0;0;0;341;;;;;;;;;
99916061;BE;Dachgeschossabbruch bei Einfamilienhaus;5;Jan 07; ;08.11.2006;04.01.2007;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99918702;BE;Umbau und Sanierung von Mehrfamilienhäusern                             ;3;Jan 07; ;30.11.2006;25.01.2007;7;7;5;100;5;0;0;12;;;;;;;;;
99918694;BE;Erweiterung und Umbau eines Einfamilienhauses, Neubau Carport           ;2; ; ;30.11.2006;25.01.2007;0.42;0.42;1;1;2;0;0;14;174;;;;;;;;
99918687;BE;Erweiterung von 12 Parkplätzen;2;Jan 07;Feb 07;28.11.2006;24.01.2007;0.045;0.045;0;0;0;0;12;175;;;;;;;;;
99908519;BE;Umbau Büroräume in Wohnungen;3; ; ;26.09.2006;23.01.2007;0.9;0.9;1;3;2;1;0;12;;;;;;;;;
99908143;BE;Sanierung Maurice-E.-Müller-Haus am Inselspital                         ;3; ; ; ;25.01.2007;6.07;6.07;1;0;0;0;0;28;38;64;83;;;;;;
99907424;BE;Neubau Erschliessungsstrasse mit Werkleitungen                         ;1;Mrz 07;Mrz 10;20.09.2006;15.01.2007;5;5;0;0;0;0;0;211;311;321;323;;;;;;
99907419;BE;Erweiterung/Umbau Produktionsküche/Esssaal bei Altersheim            ;2;Mai 07;Nov 07;19.09.2006;18.01.2007;1;1;1;0;1;1;0;113;;;;;;;;;
99912542;BE;Neubau eines Einfamilienhauses mit integrierter Garage;1;Feb 07;Aug 07;17.10.2006;08.01.2007;0.55;0.55;1;1;2;1;0;14;;;;;;;;;
99912540;BE;Neubau eines Einfamilienhauses mit integrierter Garage;1;Feb 07;Aug 07;17.10.2006;08.01.2007;0.413;0.413;1;1;2;1;0;14;;;;;;;;;
99914393;BE;Umbau und Sanierung eines Mehrfamilienhauses;3;Apr 07;Apr 08;31.10.2006;07.01.2007;1;1;1;6;0;0;0;12;;;;;;;;;
99917648;BE;Fassadensanierung Mehrfamilienhaus, Anbau Balkone                       ;4;Mrz 07;Jun 07;22.11.2006;16.01.2007;0.04;0.04;1;0;0;0;0;12;;;;;;;;;
99917644;BE;Erweiterung Autogarage und mechanische Werkstatt         ;2;Mrz 07;Jul 07;20.11.2006;15.01.2007;0.5;0.5;1;0;2;1;15;59;175;;;;;;;;
99915369;BE;Erweiterung eines Einfamilienhauses;2;Jan 07;Jul 07;08.11.2006;04.01.2007;0.38;0.38;1;1;3;0;0;14;;;;;;;;;
99915357;BE;Erweiterung und Umbau Einfamilienhaus;2;Jan 07;Mai 07;09.11.2006;04.01.2007;0.2;0.2;1;1;0;0;0;14;;;;;;;;;
99915931;BE;Neubau Hauskehrrichtsammelstelle                                    ;1;Apr 07;Mai 07;08.11.2006;04.01.2007;0.1;0.1;0;0;0;0;0;341;;;;;;;;;
99915930;BE;Anbau Personenaufzug bei Produktionsgebäude;2;Jan 07;Mrz 07;09.11.2006;25.01.2007;0.2;0.2;1;0;4;1;0;37;;;;;;;;;
99912195;BE;Erweiterung/Aufstockung, Umbau und Sanierung Zweifamilienhaus           ;2;Mrz 07;Jun 07;16.10.2006;08.01.2007;0.3;0.3;1;2;3;0;0;14;;;;;;;;;
99912183;BE;Umbau einer Dachwohnung;3;Dez 06;Mai 07;18.10.2006;10.01.2007;0.3;0.3;1;1;2;0;0;14;;;;;;;;;
99909669;BE;Neubau Oekonomiegebäude mit Jauchegrube         ;1; ; ;04.10.2006;04.01.2007;0.7;0.7;1;0;1;0;0;43;48;;;;;;;;
99880419;BE;Umbau/Umnutzung Wohnung in Büros;3; ; ;25.04.2006;07.01.2007;0.13;0.13;1;0;1;0;0;64;;;;;;;;;
99880386;BE;Umbau und Erweiterung eines Einfamilienhauses;2;Mrz 07;Sep 07;24.04.2006;15.01.2007;0.2;0.2;1;1;2;0;0;14;;;;;;;;;
99876775;BE;Erweiterung, Umbau und Sanierung einer Schulanlage                      ;2; ; ;17.01.2007; ;4.5;4.5;1;0;2;1;0;22;;;;;;;;;
99902296;BE;Abbruch Kassenhaus und Tankstellendach;5;Feb 07; ;16.08.2006;04.01.2007;0.03;0.03;0;0;0;0;0;54;;;;;;;;;
99902011;BE;Neubau Tankstellendach, Einbau Kassenraum und Kiosk bei Werkstatt;3;Feb 07;Apr 07;16.08.2006;04.01.2007;0.8;0.8;1;0;0;0;0;54;61;;;;;;;;
99902006;BE;Umbau von zwei Dachwohnungen;2; ; ;21.08.2006;10.01.2007;0.15;0.15;1;2;1;0;0;14;;;;;;;;;
99901996;BE;Um- und Einbau eines Fernseh- und Radiostudios                   ;3;Mrz 07;Sep 08;15.08.2006;30.01.2007;15;15;1;0;4;1;0;168;;;;;;;;;
99901991;BE;Neubau Mehrfamilienhäuser und Reihen-EFH mit Einstellhalle;1;Jan 07;Jul 07;15.08.2006;08.01.2007;36;36;14;134;0;1;15;12;19;127;131;174;175;;;;
99905712;BE;Abbruch Einfamilienhaus, Garage und Schopf;5; ; ;05.09.2006;07.01.2007;0.05;0.05;3;0;0;0;0;14;41;139;;;;;;;
99905711;BE;Neubau eines Doppel- und eines Dreifamilienhauses mit Autounterstand;1; ; ;05.09.2006;07.01.2007;1.998;1.998;2;5;2;1;0;14;19;174;;;;;;;
99802463;BE;Neubau eines Laborgebäudes                  ;1; ; ;10.01.2007; ;30;30;1;0;8;1;0;28;;;;;;;;;
99866693;BE;Abbruch einer Tankstelle;5; ; ;10.02.2006;04.01.2007;0.05;0.05;1;0;0;0;0;54;;;;;;;;;
99865229;BE;Neubau von 2 Bushaltestellen und Lift-Erschliessung, Sanierung Strasse  ;1; ; ;09.02.2006;04.01.2007;12;12;1;0;0;0;0;178;211;;;;;;;;
99892321;BE;Neubau Betriebsgebäude mit Logistikräumen und Zu- und Auslieferung      ;1;Mrz 07;Dez 07;28.06.2006;09.01.2007;7.5;7.5;1;0;1;0;0;35;38;122;;;;;;;
99893879;BE;Umbau/Sanierung Einfamilienhaus mit Arztpraxis und Erweiterung Garage   ;3; ; ;05.07.2006;15.01.2007;2;2;1;4;0;0;0;12;174;;;;;;;;
99927902;BE;Neubau Rettungs- und Sicherheitsfunkanlage;1; ; ;29.01.2007; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99927900;BE;Erweiterung und Umbau eines Einfamilienhauses;2; ; ;30.01.2007; ;0.25;0.25;1;1;2;1;0;14;;;;;;;;;
99927898;BE;Neubau einer Lärmschutzwand                   ;1; ; ;30.01.2007; ;0.14;0.14;0;0;0;0;0;361;;;;;;;;;
99927506;BE;Neubau Mobilfunk-Antennenanlage;1; ; ;31.01.2007; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99927498;BE;Umbau und Sanierung eines Mehrfamilienhauses;3; ; ;31.01.2007; ;1.5;1.5;1;5;5;0;0;12;;;;;;;;;
99926640;BE;Erweiterung/Aufstockung und Umbau Mehrfamilienhaus, Neubau Garage;2; ; ;23.01.2007; ;1.268;1.268;1;9;5;0;0;12;139;;;;;;;;
99926637;BE;Neubau einer Antennenanlage;1; ; ;22.01.2007; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99926634;BE;Erweiterung einer Antennenanlage         ;2; ; ;22.01.2007; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99926632;BE;Erweiterung/Aufstockung und Sanierung eines Einfamilienhauses;2; ; ;23.01.2007; ;0.234;0.234;1;1;1;0;0;14;;;;;;;;;
99926630;BE;Neubau einer Antennenanlage;1; ; ;22.01.2007; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99926735;BE;Neubau einer Antennenanlage;1; ; ;22.01.2007; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99926733;BE;Erweiterung/Aufstockung Einfamilienhaus, Neubau Doppelgarage            ;2; ; ;23.01.2007; ;0.1;0.1;1;1;1;0;0;14;139;;;;;;;;
99926731;BE;Erweiterung eines Einfamilienhauses, Neubau Schwimmbassin;2; ; ;23.01.2007; ;0.7;0.7;1;1;1;1;1;14;173;;;;;;;;
99926730;BE;Erweiterung Einfamilienhaus mit Hobbyraum, Wintergarten und Unterstand;2; ; ;22.01.2007; ;0.275;0.275;1;1;1;1;0;14;171;;;;;;;;
99926728;BE;Abbruch eines Bauernhauses mit Nebengebäude;5; ; ;25.01.2007; ;0.06;0.06;1;0;0;0;0;14;;;;;;;;;
99926726;BE;Neubau Jugendtreff                                                      ;1; ; ;23.01.2007; ;0.5;0.5;1;0;1;0;0;126;;;;;;;;;
99926031;BE;Neubau/Aufstellen Container für Imbissrestaurant, Parkplätze;1; ; ;18.01.2007; ;0.02;0.02;1;0;0;0;0;111;175;;;;;;;;
99926172;BE;Teilabbruch einer Spitalpharmazie                   ;5; ; ;17.01.2007; ;0.15;0.15;1;0;0;0;0;83;;;;;;;;;
99926170;BE;Teilabbruch eines Schulhauses;5; ; ;17.01.2007; ;0.1;0.1;1;0;0;0;0;25;;;;;;;;;
99925490;BE;Umbau und Sanierung eines Wohnheimes, Anbau Lift;2; ; ;17.01.2007; ;7;7;3;0;3;0;0;25;86;;;;;;;;
99925481;BE;Neubau Rettungs- und Sicherheitsfunkanlage mit Antennen;1; ; ;16.01.2007; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99925479;BE;Umbau und Sanierung eines Restaurants;3; ; ;16.01.2007; ;0.5;0.5;1;0;1;0;0;111;;;;;;;;;
99925467;BE;Erweiterung und Umbau Spitalpharmazie                   ;2; ; ;17.01.2007; ;35.85;35.85;1;0;1;1;0;83;;;;;;;;;
99925465;BE;Neubau Rettungs- und Sicherheitsfunkanlage mit Antennen;1; ; ;16.01.2007; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99925461;BE;Umbau von Schulpavillons zu Kindertagesstätte                           ;3; ; ;18.01.2007; ;0.23;0.23;3;0;1;0;0;21;;;;;;;;;
99925457;BE;Erweiterung einer Mobilfunkanlage;2; ; ;16.01.2007; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99925455;BE;Neubau eines Produktionsgebäudes;1; ; ;15.01.2007; ;0.7;0.7;1;0;1;0;0;37;;;;;;;;;
99925453;BE;Umbau eines Mehrfamilienhauses;3; ; ;17.01.2007; ;0.65;0.65;1;4;0;0;0;12;;;;;;;;;
99924326;BE;Neubau Doppeleinfamilienhaus mit Autounterständen                       ;1; ; ;08.01.2007; ;0.55;0.55;1;2;2;1;0;14;174;;;;;;;;
99924324;BE;Neubau Holzschnitzellager, Werkstatt und Autounterstand         ;1; ; ;08.01.2007; ;0.18;0.18;1;0;1;0;0;39;174;;;;;;;;
99924321;BE;Umbau und Sanierung eines Stöcklis         ;3; ; ;08.01.2007; ;0.2;0.2;1;1;2;0;0;14;;;;;;;;;
99924344;BE;Neubau eines unterirdischen Stapelparkers                       ;1; ; ;11.01.2007; ;0.5;0.5;1;0;0;1;0;131;;;;;;;;;
99924341;BE;Umbau und Sanierung eines Einfamilienhauses           ;2; ; ;09.01.2007; ;0.25;0.25;1;1;1;0;0;14;;;;;;;;;
99924334;BE;Dach- und Fassadensanierung bei Geschäftshaus              ;4; ; ;08.01.2007; ;2.3;2.3;1;0;5;0;0;64;;;;;;;;;
99924332;BE;Erweiterung eines Parkplatzes und eines Aussenverkaufs;2; ; ;08.01.2007; ;0.05;0.05;0;0;0;0;23;175;;;;;;;;;
99924330;BE;Neubau 4 Einfamilienhäuser mit Einstellhalle, Schwimmbad und Fitnessraum;1; ; ;08.01.2007; ;10;10;5;6;2;1;0;14;129;131;173;;;;;;
99924329;BE;Abbruch eines Mehrfamilienhauses;5; ; ;08.01.2007; ;0.03;0.03;1;0;0;0;0;12;;;;;;;;;
99924328;BE;Neubau Mehrfamilienhaus mit Garagen                             ;1; ; ;08.01.2007; ;2;2;1;5;5;0;2;12;139;;;;;;;;
99922952;BE;Umbau eines Bauernhauses                       ;3; ; ;04.01.2007; ;0.5;0.5;1;1;2;0;0;14;;;;;;;;;
99922947;BE;Umbau und Sanierung eines Mehrfamilienhauses;3; ; ;07.01.2007; ;0.74;0.74;1;0;6;0;0;12;;;;;;;;;
99922943;BE;Erweiterung eines Betriebsgebäudes           ;2; ; ;04.01.2007; ;1.3;1.3;1;0;3;0;0;38;;;;;;;;;
99922939;BE;Erweiterung eines Einfamilienhauses, Ueberdachung Parkplatz;2; ; ;07.01.2007; ;0.2;0.2;1;1;1;1;0;14;174;;;;;;;;
99922937;BE;Neubau eines Einfamilienhauses;1; ; ;03.01.2007; ;0.5;0.5;1;1;2;1;0;14;;;;;;;;;
99922931;BE;Einbau Pizzaküche und Pizzaofen bei Restaurant;3; ; ;04.01.2007; ;0.02;0.02;1;0;1;0;0;111;;;;;;;;;
99922927;BE;Erweiterung, Umbau und Sanierung eines Einfamilienhauses;2; ; ;07.01.2007; ;0.25;0.25;1;1;2;1;0;14;;;;;;;;;
99923065;BE;Einbau von 2 Dachflächenfenstern bei Einfamilienhaus         ;3; ; ;02.01.2007; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99921877;BE;Anbau Wintergarten, unbeheizt mit begehbarer Terrasse;2; ; ;18.12.2006;25.01.2007;0.09;0.09;1;0;0;0;0;171;;;;;;;;;
99919659;BE;Fassadensanierung bei Zweifamilienhaus         ;4;Feb 07;Feb 09;07.12.2006;30.01.2007;0.2;0.2;1;0;0;0;0;14;;;;;;;;;
99919796;BE;Umbau einer Garderobenanlage                   ;3;Apr 07; ;06.12.2006;30.01.2007;0.5;0.5;1;0;1;0;0;122;;;;;;;;;
99923055;BE;Neubau einer Antennenanlage;1; ; ;02.01.2007; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99923052;BE;Anbau eines verglasten, unbeheizten Vorraumes;2; ; ;02.01.2007; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99914337;BE;Neubau eines Einfamilienhauses;1; ; ;30.10.2006;04.01.2007;0.5;0.5;1;1;2;1;0;14;;;;;;;;;
99909699;BE;Anbau eines Wintergartens, unbeheizt;2; ; ;02.10.2006;03.01.2007;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99903652;BE;Neubau Mehrfamilienhaus mit Einstellhalle;1;Jan 07;Jan 08;28.08.2006;08.01.2007;3.8;3.8;1;8;3;1;0;12;131;;;;;;;;
99904981;BE;Umbau und Sanierung Wohn- und Gewerbegebäude;3;Mrz 07;Sep 07;04.09.2006;23.01.2007;1;1;1;5;5;0;0;12;61;;;;;;;;
99812516;BE;Abbruch von drei Garagen;5;Jul 07; ;14.04.2005;11.01.2007;0.03;0.03;3;0;0;0;0;139;;;;;;;;;
99812515;BE;Neubau eines Mehrfamilienhauses mit Einstellhalle;1;Jul 07;Okt 08;14.04.2005;11.01.2007;6;6;1;23;5;1;0;12;131;;;;;;;;
99927712;BE;Neubau einer Erschliessungsstrasse                                      ;1; ; ;31.01.2007; ;0.58;0.58;0;0;0;0;0;211;311;321;323;;;;;;
99926707;BE;Abbruch eines Mehrfamilienhauses;5; ; ;22.01.2007; ;0.05;0.05;1;3;0;0;0;12;;;;;;;;;
99926706;BE;Neubau Mehrfamilienhaus mit Einstellhalle           ;1; ; ;22.01.2007; ;2.5;2.5;1;10;3;1;0;12;131;;;;;;;;
99926705;BE;Neubau einer Antennenanlage;1; ; ;22.01.2007; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99926703;BE;Anbau Vordach bei Fabrikgebäude und Neugestaltung Vorplatz;2; ; ;23.01.2007; ;0.1;0.1;1;0;1;0;0;;;;;;;;;;
99926701;BE;Neubau von 34 Parkplätzen              ;1; ; ;25.01.2007; ;0.06;0.06;0;0;0;0;34;175;;;;;;;;;
99925006;BE;Neubau einer Seniorenresidenz;1; ; ;16.01.2007; ;45;45;1;60;5;1;0;15;85;;;;;;;;
99923078;BE;Neubau eines Einfamilienhauses mit Autounterstand;1; ; ;03.01.2007; ;0.6;0.6;1;1;2;1;0;14;174;;;;;;;;
99927241;BE;Neubau eines Mehrfamilienhauses;1; ; ;25.01.2007; ;1;1;1;3;3;1;0;12;;;;;;;;;
99915834;BE;Einbau Betriebsleiterwohnung bei Bauernhaus                             ;3;Dez 06;Jun 07;07.11.2006;24.01.2007;0.35;0.35;1;1;2;0;0;14;;;;;;;;;
99915833;BE;Erweiterung und Umbau Bauernhauswohnteil                       ;2; ; ;09.11.2006;04.01.2007;0.202;0.202;1;1;0;0;0;14;;;;;;;;;
99902181;BE;Einbau Zimmer und Garage bei Einfamilienhaus;3; ; ;15.08.2006;17.01.2007;0.05;0.05;1;1;0;0;0;14;;;;;;;;;
99894245;BE;Neubau Doppel-EFH und Reihen-EFH mit Autounterständen                   ;1; ; ;03.01.2007; ;3.38;3.38;3;7;2;1;0;14;19;174;;;;;;;
99927895;BE;Anbau fundierter Gartensitzplatz;2; ; ;29.01.2007; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99927242;BE;Einbau/Einrichten Bistro bei Ladenlokal;3; ; ;24.01.2007; ;0.05;0.05;1;0;1;0;0;111;;;;;;;;;
99923087;BE;Neubau eines Einfamilienhauses mit Autounterstand;1; ; ;03.01.2007; ;0.4;0.4;1;1;2;1;0;14;174;;;;;;;;
99923091;BE;Neubau Einfamilienhaus mit Autounterstand                       ;1; ; ;03.01.2007; ;0.5;0.5;1;1;2;1;0;14;174;;;;;;;;
99925442;BE;Einbau Coiffeursalon bei Remise;3; ; ;15.01.2007; ;0.03;0.03;1;0;1;0;0;61;;;;;;;;;
99923085;BE;Neubau von drei Einfamilienhäusern mit Garagenanlage;1; ; ;10.01.2007; ;1.5;1.5;3;3;0;1;0;14;139;;;;;;;;
99923081;BE;Neubau eines Einfamilienhauses                                ;1; ; ;07.01.2007; ;0.5;0.5;1;1;0;1;0;14;;;;;;;;;
99919698;BE;Umbau von 2 Wohnungen in eine grosse Wohnung;3; ; ;06.12.2006;30.01.2007;0.3;0.3;1;1;1;0;0;14;;;;;;;;;
99919702;BE;Umbau einer Wohnung;3;Feb 07;Apr 07;07.12.2006;30.01.2007;0.24;0.24;1;1;1;0;0;14;;;;;;;;;
99919765;BE;Neubau 4 Einfamilienhäuser, 1 Doppeleinfamilienhaus und Autounterstand  ;1;Mrz 07;Mrz 08;07.12.2006;30.01.2007;2.53;2.53;5;6;2;1;0;14;174;;;;;;;;
99925058;BE;Neubau Antennenanlage mit UMTS;1; ; ;16.01.2007; ;0.07;0.07;0;0;0;0;0;631;;;;;;;;;
99925056;BE;Neubau Spielplatz;1; ; ;16.01.2007; ;0.05;0.05;0;0;0;0;0;127;;;;;;;;;
99925054;BE;Neubau eines Einfamilienhauses mit Autounterstand;1; ; ;16.01.2007; ;0.84;0.84;1;1;2;1;0;14;174;;;;;;;;
99925052;BE;Neubau eines Einfamilienhauses mit Autounterstand                       ;1; ; ;16.01.2007; ;0.4;0.4;1;1;2;1;0;14;174;;;;;;;;
99925050;BE;Neubau Carport und Geräteschuppen;1; ; ;16.01.2007; ;0.03;0.03;1;0;0;0;0;41;174;;;;;;;;
99925048;BE;Neubau eines Zweifamilienhauses mit Autounterstand;1; ; ;17.01.2007; ;0.8;0.8;1;2;2;1;0;14;174;;;;;;;;
99925033;BE;Umbau eines Pfarrhauses mit Büro;3; ; ;17.01.2007; ;0.6;0.6;1;1;3;0;0;14;64;;;;;;;;
99924856;BE;Abbruch eines Bürocontainers;5; ; ;10.01.2007; ;0.03;0.03;1;0;0;0;0;64;;;;;;;;;
99924290;BE;Neubau eines Einfamilienhauses mit Autounterstand und Veloraum;1; ; ;08.01.2007; ;0.585;0.585;1;1;2;1;0;14;174;;;;;;;;
99924288;BE;Umbau eines Zweifamilienhauses;3; ; ;11.01.2007; ;0.095;0.095;1;2;2;0;3;14;;;;;;;;;
99924440;BE;Neubau Einfamilienhaus mit Autounterstand, Verlängerung Strasse;1; ; ;08.01.2007; ;0.43;0.43;1;1;2;1;0;14;174;;;;;;;;
99924438;BE;Umbau eines Ferkelstalles         ;3; ; ;08.01.2007; ;0.15;0.15;1;0;1;0;0;43;;;;;;;;;
99924437;BE;Neubau eines Einfamilienhauses mit Autounterstand;1; ; ;10.01.2007; ;0.52;0.52;1;1;2;1;0;14;174;;;;;;;;
99924430;BE;Abbruch eines Garagengebäudes mit Kleinwohnung;5; ; ;11.01.2007; ;0.02;0.02;1;0;0;0;0;14;139;;;;;;;;
99924429;BE;Umbau eines Produktionsgebäudes;3; ; ;09.01.2007; ;1.5;1.5;1;0;3;1;0;37;;;;;;;;;
99924428;BE;Neubau eines Einfamilienhauses mit Autounterstand;1; ; ;08.01.2007; ;0.62;0.62;1;1;2;1;0;14;174;;;;;;;;
99924105;BE;Neubau eines Einfamilienhauses mit Autounterstand und Geräteunterstand;1; ; ;08.01.2007; ;0.5;0.5;1;1;2;1;0;14;41;174;;;;;;;
99924101;BE;Erweiterung eines Gewerbegebäudes;2; ; ;10.01.2007; ;0.35;0.35;1;0;1;0;4;38;;;;;;;;;
99910978;BE;Umbau Generationenhaus in Einfamilienhaus, Anbau Autounterstand;3; ; ;11.10.2006;04.01.2007;0.45;0.45;1;1;2;1;0;14;174;;;;;;;;
99910976;BE;Neubau einer Erschliessungsstrasse mit sämtlichen Werkleitungen;1;Apr 07;Aug 07;12.10.2006;15.01.2007;0.7;0.8;0;0;0;0;0;211;311;321;323;;;;;;
99910975;BE;Neubau/Ersatz Lager- und Einstellhalle;1;Feb 07;Jun 07;11.10.2006;08.01.2007;0.5;0.5;1;0;1;0;0;31;131;;;;;;;;
99910967;BE;Erweiterung eines Einfamilienhauses;2;Nov 07;Jun 08;12.10.2006;09.01.2007;0.2;0.2;1;1;0;1;0;14;;;;;;;;;
99916439;BE;Neubau eines Einfamilienhauses mit Autounterstand;1;Feb 07;Jul 07;15.11.2006;16.01.2007;0.45;0.45;1;1;1;2;0;14;174;;;;;;;;
99916430;BE;Umbau Einfamilienhaus nach Minergie-Standard                            ;3; ; ;15.11.2006;10.01.2007;0.5;0.5;1;1;2;0;0;14;;;;;;;;;
99916424;BE;Neubau Ausstellung mit Schwimmbädern, Whirlpools und Saunas;1;Jan 07; ;13.11.2006;09.01.2007;0.04;0.04;0;0;0;0;3;173;;;;;;;;;
99914307;BE;Neubau eines Einfamilienhauses mit Autounterstand;1; ; ;30.10.2006;07.01.2007;0.47;0.47;1;1;2;1;0;14;174;;;;;;;;
99914305;BE;Einbau Fenster bei Einfamilienhaus und Anbau Gartenhalle;3;Feb 07;Apr 07;30.10.2006;23.01.2007;0.13;0.13;1;1;1;0;0;14;;;;;;;;;
99900367;BE;Umbau und Erweiterung Stall, Neubau Melkereigebäude         ;2; ; ;08.08.2006;07.01.2007;0.2;0.2;1;0;0;0;0;43;;;;;;;;;
99918607;BE;Umbau Einfamilienhaus und Anbau Garage;3;Mrz 07;Jun 07;27.11.2006;23.01.2007;0.3;0.3;1;1;1;1;0;14;139;;;;;;;;
99918604;BE;Neubau eines Einfamilienhauses mit Garage;1; ; ;28.11.2006;31.01.2007;0.48;0.48;1;1;2;1;0;14;139;;;;;;;;
99908502;BE;Neubau eines Einfamilienhauses             ;1; ; ;26.09.2006;16.01.2007;0.625;0.625;1;1;2;1;0;14;;;;;;;;;
99907466;BE;Erweiterung und Umbau Doppel-EFH, Anbau Carport/Wintergarten            ;2;Apr 07;Apr 08;20.09.2006;16.01.2007;0.6;0.6;1;1;2;0;0;14;171;174;;;;;;;
99917634;BE;Umbau/Sanierung Lagerraum, Erneuerung Stützmauer                        ;3;Mrz 07;Apr 07;23.11.2006;15.01.2007;0.05;0.05;1;0;1;0;0;31;431;;;;;;;;
99914957;BE;Abbruch einer Gartenhalle;5;Feb 07; ;30.10.2006;23.01.2007;0.01;0.01;1;0;0;0;0;171;;;;;;;;;
99915346;BE;Abbruch eines Einfamilienhauses;5;Jan 07; ;09.11.2006;04.01.2007;0.03;0.03;1;0;0;0;0;14;;;;;;;;;
99915344;BE;Neubau eines Einfamilienhauses mit Garage;1;Jan 07;Jul 07;09.11.2006;04.01.2007;0.79;0.79;1;1;2;1;0;14;139;;;;;;;;
99911798;BE;Abbruch einer Lagerhalle;5;Feb 07; ;11.10.2006;08.01.2007;0.05;0.05;1;0;0;0;0;31;;;;;;;;;
99912206;BE;Neubau eines Feuerspritzenhauses;1; ; ;18.10.2006;07.01.2007;0.05;0.05;1;0;1;0;0;162;;;;;;;;;
99912051;BE;Erweiterung Metzgereibetrieb mit Anbau Produktionsräume;2;Feb 07;Jun 07;17.10.2006;10.01.2007;0.38;0.38;1;0;1;0;0;38;;;;;;;;;
99913213;BE;Neubau Abferkelstall mit Futtersilo         ;1;Feb 07;Mai 07;23.10.2006;30.01.2007;0.24;0.24;1;0;1;0;0;34;43;;;;;;;;
99889776;BE;Erweiterung einer Wohnung                               ;2;Feb 07;Apr 07;13.06.2006;16.01.2007;0.12;0.12;1;1;1;0;0;14;;;;;;;;;
99927654;BE;Einrichten Recyclingbetrieb und Büro bei Industriegebäude;3; ; ;31.01.2007; ;0.2;0.2;1;0;2;0;0;38;64;311;;;;;;;
99927651;BE;Erweiterung eines Einfamilienhauses;2; ; ;31.01.2007; ;0.25;0.25;1;1;2;0;0;14;;;;;;;;;
99927649;BE;Neubau Jauchegrube und Mistplatz         ;1; ; ;30.01.2007; ;0.06;0.06;0;0;0;0;0;48;;;;;;;;;
99927645;BE;Anbau Balkone und Vordach bei Mehrfamilienhaus;2; ; ;29.01.2007; ;0.03;0.03;1;3;3;0;0;;;;;;;;;;
99926663;BE;Erweiterung und Umbau einer Strasse mit Werkleitungen;2; ; ;22.01.2007; ;0.5;0.5;0;0;0;0;0;211;311;321;323;;;;;;
99926660;BE;Neubau eines Einfamilienhauses mit Autounterstand;1; ; ;22.01.2007; ;0.45;0.45;1;1;2;1;0;14;174;;;;;;;;
99926699;BE;Neubau eines Versickerungsbeckens;1; ; ;22.01.2007; ;0.03;0.03;0;0;0;0;0;522;;;;;;;;;
99926697;BE;Neubau eines Einfamilienhauses mit Autounterstand;1; ; ;22.01.2007; ;0.49;0.49;1;1;2;1;0;14;174;;;;;;;;
99922900;BE;Neubau einer Carrosseriewerkstatt und eines Autospritzwerkes;1; ; ;03.01.2007; ;0.5;0.5;1;0;1;0;0;59;;;;;;;;;
99922869;BE;Einbau Notstromanlage mit Kamin und Tank bei Produktionsgebäude;3; ; ;04.01.2007; ;0.2;0.2;1;0;0;0;0;37;;;;;;;;;
